bitcoin,ethereum,litecoin,ripple,stratis,waves,nem,omisego,monero,neo
726.7000000000007,72.30999999999995,31.390000000000015,0.08999999999999986,1.1500000000000004,0.5499999999999998,0.048034999999999994,2.4899999999999984,17.939999999999998,14.149999999999991
760.5999999999985,36.23000000000002,11.590000000000003,0.04999999999999982,1.08,0.71,0.01889300000000005,2.0500000000000007,22.08000000000004,11.820000000000007
1023.7999999999993,67.4799999999999,18.17999999999998,0.11999999999999988,0.9599999999999991,0.96,0.06769900000000006,2.0599999999999987,33.349999999999966,13.629999999999995
990.1000000000004,35.85000000000002,7.849999999999994,0.09000000000000008,0.5299999999999994,0.33000000000000007,0.04274800000000001,0.9499999999999993,41.579999999999984,10.380000000000024
499.28000000000065,32.14999999999998,23.75999999999999,0.039999999999999813,0.7899999999999991,0.8699999999999992,0.04974400000000001,2.1999999999999993,21.879999999999995,10.680000000000007
839.2199999999993,40.84000000000003,26.710000000000008,0.04999999999999982,0.6799999999999997,1.6900000000000004,0.04476599999999997,1.7200000000000006,35.45999999999998,6.969999999999999
918.6200000000008,82.14999999999998,58.64999999999998,0.1499999999999999,1.83,0.8600000000000003,0.04192699999999994,2.75,42.32000000000002,12.170000000000002
503.0599999999995,41.870000000000005,8.860000000000014,0.07000000000000006,0.6900000000000004,0.35999999999999943,0.04092499999999999,0.75,18.849999999999994,6.290000000000006
844.4899999999998,58.430000000000064,13.25,0.10000000000000009,0.9500000000000002,0.39999999999999947,0.030569999999999986,1.0700000000000003,21.539999999999992,11.669999999999987
685.0299999999988,71.06999999999994,13.119999999999976,0.15023300000000006,1.2299999999999995,0.71,0.07487599999999994,1.6099999999999994,30.210000000000008,16.409999999999997
827.0799999999999,91.81999999999994,20.190000000000026,0.352749,1.669999999999999,0.8500000000000005,0.08738999999999997,1.950000000000001,27.909999999999997,17.86
852.2699999999995,95.16999999999996,21.389999999999986,0.18288800000000005,1.2700000000000005,0.79,0.0731139999999999,1.6500000000000004,27.399999999999977,8.810000000000002
920.9100000000008,89.25,12.740000000000009,0.08435899999999996,0.9400000000000004,1.08,0.06899999999999995,1.379999999999999,45.34,12.939999999999998
1272.3200000000006,127.7700000000001,26.379999999999995,0.09852800000000006,1.38,1.0700000000000003,0.09505500000000011,2.380000000000001,39.389999999999986,23.560000000000002
1802.4399999999996,222.0200000000001,39.170000000000016,0.19764400000000004,2.37,1.4900000000000002,0.18683900000000003,4.000000000000001,64.05000000000001,44.33
1608.1599999999999,212.04999999999995,35.370000000000005,0.15803899999999993,2.5200000000000005,1.5899999999999999,0.11942300000000006,3.9299999999999997,54.60000000000002,33.22
1303.6500000000005,163.97000000000003,34.110000000000014,0.156126,2.3599999999999994,1.1799999999999997,0.12881199999999993,2.4399999999999995,42.599999999999994,21.980000000000004
1179.1200000000008,144.25,44.39,0.2131639999999999,1.8499999999999996,1.1099999999999994,0.13992499999999997,2.1000000000000014,41.380000000000024,20.370000000000005
1345.7900000000009,277.78999999999996,37.21000000000001,0.325457,2.9399999999999995,1.3000000000000007,0.18079700000000004,3.4300000000000015,64.33000000000001,37.230000000000004
1476.5199999999986,176.52999999999986,34.25999999999999,0.22962199999999988,3.369999999999999,1.4400000000000004,0.1900989999999999,2.6999999999999993,51.389999999999986,31.89
604.1800000000003,94.16000000000008,9.419999999999987,0.1499999999999999,1.6600000000000001,0.6899999999999995,0.0500020000000001,1.6899999999999995,18.74000000000001,14.860000000000014
1271.0,125.66000000000008,18.49000000000001,0.20000000000000018,3.1099999999999994,1.2599999999999998,0.15961499999999995,3.1899999999999995,49.329999999999984,33.620000000000005
696.3999999999996,87.62000000000012,15.159999999999997,0.10999999999999988,1.17,0.7600000000000016,0.106371,1.3100000000000023,22.639999999999986,16.67999999999998
565.0,145.99,13.26000000000002,0.21999999999999997,0.9499999999999993,0.5099999999999998,0.050000000000000044,1.5199999999999996,14.200000000000045,13.240000000000009
625.6999999999989,79.86000000000013,8.27000000000001,0.050000000000000044,2.210000000000001,0.6000000000000014,0.29280800000000007,0.9800000000000004,22.389999999999986,7.719999999999999
1186.4000000000015,83.81999999999994,15.809999999999974,0.19000000000000017,2.91,1.0399999999999991,0.25439100000000003,3.6499999999999986,36.299999999999955,14.599999999999994
728.3000000000011,69.92000000000007,9.069999999999993,0.08999999999999986,1.0300000000000011,0.5099999999999998,0.07516900000000004,2.4499999999999993,21.410000000000025,12.359999999999985
861.6000000000004,96.63000000000011,12.560000000000002,0.10999999999999988,1.08,0.9699999999999998,0.0878279999999999,3.0199999999999996,23.730000000000018,25.97
1247.8999999999996,102.69000000000005,20.580000000000013,0.22999999999999998,2.3299999999999983,0.8399999999999999,0.13256299999999988,2.3200000000000003,36.079999999999984,19.53
1726.199999999999,158.3599999999999,28.370000000000005,0.27,3.210000000000001,1.0600000000000005,0.20007300000000006,3.74,67.25,25.400000000000006
1607.699999999999,134.18000000000006,26.600000000000023,0.24,3.2399999999999984,1.6600000000000001,0.19999999999999996,3.3299999999999983,53.10000000000002,24.029999999999987
1446.7999999999993,122.15999999999985,20.210000000000008,0.1299999999999999,1.4900000000000002,0.9399999999999995,0.10999999999999988,1.3200000000000003,44.72000000000003,18.539999999999992
820.6999999999989,89.50999999999999,15.129999999999995,0.19999999999999996,2.0299999999999994,1.17,0.1499999999999999,1.860000000000003,58.41999999999996,17.180000000000007
1164.7999999999993,132.54999999999995,30.189999999999998,0.47,2.6899999999999995,2.1000000000000005,0.21276699999999993,2.289999999999999,43.75999999999999,29.640000000000015
2275.709999999999,309.31000000000006,56.78,0.48220299999999994,4.970000000000001,2.1500000000000004,0.397803,6.5,91.75999999999999,59.72
3648.2000000000007,417.09000000000015,80.53,0.790687,8.980000000000002,3.84,0.6674449999999998,8.59,157.79000000000002,83.67999999999999
803.7999999999993,99.99000000000001,12.22999999999999,0.22999999999999998,2.870000000000001,0.7700000000000014,0.13000000000000012,2.16,51.96999999999997,49.44999999999999
1243.7999999999993,114.34999999999991,36.58000000000001,0.20999999999999996,2.539999999999999,1.3599999999999994,0.16999999999999993,3.5700000000000003,59.69999999999999,40.910000000000025
707.1000000000004,162.41000000000008,26.310000000000002,0.14000000000000012,1.8200000000000003,0.8200000000000003,0.1200000000000001,3.41,40.31,22.359999999999985
1071.7999999999993,175.95000000000005,18.77000000000001,0.29000000000000004,4.42,1.299999999999999,0.18999999999999995,2.3299999999999983,47.45999999999998,21.299999999999997
1912.8999999999996,202.12999999999988,32.05000000000001,0.6299999999999999,4.579999999999998,2.67,0.32000000000000006,4.48,69.20999999999998,21.67
1282.0999999999985,190.7800000000002,17.189999999999998,0.4600000000000002,2.4499999999999993,1.629999999999999,0.24,3.5,48.54000000000002,16.210000000000008
1073.5,175.49,18.319999999999993,0.5499999999999998,3.1000000000000014,1.5599999999999987,0.25,3.1899999999999977,49.08000000000004,28.03
2329.7000000000007,250.8800000000001,51.41,1.29,5.629999999999999,2.16,0.3800000000000001,7.66,112.15999999999997,17.919999999999987
1491.8999999999978,110.16000000000008,23.599999999999966,0.41000000000000014,1.9499999999999993,1.2599999999999998,0.28,5.129999999999999,42.44999999999999,9.319999999999993
947.8000000000029,66.09000000000003,73.71000000000001,0.25,2.0,1.6300000000000008,0.24,1.6400000000000006,72.56,11.22999999999999
2502.4000000000015,119.06000000000006,18.269999999999982,0.73,1.7899999999999991,1.4800000000000004,0.30000000000000004,2.2799999999999976,33.150000000000034,16.659999999999997
1217.5,98.9899999999999,18.460000000000008,0.7199999999999998,2.089999999999998,1.2300000000000004,0.5499999999999998,2.3100000000000023,36.18000000000001,12.960000000000008
728.2999999999993,106.01999999999998,17.610000000000014,0.8399999999999999,2.5500000000000007,1.1799999999999997,0.6500000000000001,1.9100000000000001,39.39999999999998,18.67
2281.0,142.48000000000002,34.639999999999986,0.2400000000000002,2.219999999999999,1.0500000000000007,0.16999999999999993,3.509999999999998,28.730000000000018,18.480000000000004
957.5,40.52999999999997,14.430000000000007,0.2400000000000002,3.25,0.9299999999999997,0.08000000000000007,2.7399999999999984,26.810000000000002,7.969999999999999
1621.7999999999993,50.23000000000002,23.97999999999999,0.52,1.67,1.2600000000000016,0.17051100000000008,6.149999999999999,29.359999999999957,10.320000000000007
2331.7999999999993,68.59000000000003,37.23000000000002,0.81,3.08,2.84,0.15694200000000003,3.5500000000000007,58.90999999999997,11.520000000000003
972.0,40.50999999999999,19.710000000000008,0.8300000000000001,1.9000000000000004,1.5899999999999999,0.16976900000000006,2.1700000000000017,29.49000000000001,11.679999999999993
1951.1000000000004,62.129999999999995,41.80000000000001,0.24,3.200000000000001,1.8899999999999988,0.11129,2.1400000000000006,63.01999999999998,8.719999999999999
1816.6000000000022,50.84000000000003,26.519999999999982,0.29000000000000004,1.75,1.25,0.08463699999999996,1.5599999999999987,61.30000000000001,7.410000000000004
2432.300000000001,25.860000000000014,17.25,0.09999999999999987,2.450000000000001,1.4700000000000006,0.08445300000000011,1.629999999999999,27.5,6.939999999999998
1144.1000000000004,83.64999999999998,17.220000000000027,0.1299999999999999,3.539999999999999,1.33,0.1944149999999999,1.5700000000000003,42.670000000000016,9.980000000000004
1878.2999999999993,106.85000000000002,39.97,0.26877399999999996,3.289999999999999,2.289999999999999,0.2527020000000001,2.6899999999999995,93.92000000000002,8.129999999999995
1774.4000000000015,84.15999999999997,51.03000000000003,0.1299999999999999,6.329999999999998,3.3099999999999987,0.17739899999999997,2.91,73.26999999999998,11.43
4110.4,283.91999999999996,132.82000000000002,0.6389869999999999,5.55,6.600000000000001,0.437291,7.860000000000001,167.75000000000003,28.89
2225.0,87.84999999999991,40.210000000000036,0.45748500000000003,3.0999999999999996,1.990000000000002,0.13648899999999997,2.719999999999999,79.74000000000001,11.550000000000011
1857.0,89.05999999999995,40.97000000000003,0.058091000000000004,1.799999999999999,2.360000000000001,0.22425000000000006,3.299999999999999,146.45,14.399999999999999
1902.3999999999978,96.60000000000002,39.610000000000014,0.10681200000000013,1.8599999999999994,3.5600000000000005,0.20861000000000007,4.390000000000001,59.089999999999975,15.509999999999991
1015.0999999999985,114.69999999999993,58.93000000000001,0.10269100000000009,3.1999999999999993,2.630000000000001,0.16164400000000012,3.769999999999998,49.420000000000016,17.1
1114.9000000000015,39.59000000000003,30.810000000000002,0.04605199999999998,1.3100000000000005,0.9900000000000002,0.103692,3.4700000000000006,37.97000000000003,21.979999999999997
2201.4000000000015,37.59000000000003,19.769999999999982,0.07425599999999999,1.1899999999999995,0.9199999999999999,0.13742900000000002,3.130000000000001,19.83000000000004,5.329999999999998
1552.7999999999993,76.07000000000005,65.19000000000003,0.1956460000000001,1.1600000000000001,2.3200000000000003,0.10639199999999993,1.6900000000000013,30.0,8.11
899.8999999999996,88.13,45.65999999999997,0.425866,0.8999999999999986,1.5899999999999999,0.10087400000000002,1.42,34.129999999999995,9.25
1613.3999999999978,150.19000000000005,54.31999999999999,0.170804,1.0899999999999999,2.119999999999999,0.05669200000000002,1.8900000000000006,45.610000000000014,11.579999999999998
1210.2000000000007,152.83000000000004,132.04000000000002,0.18314100000000005,1.2399999999999984,4.309999999999999,0.11311999999999994,1.67,38.70999999999998,5.960000000000001
2109.100000000002,77.87,77.94999999999999,0.016972999999999988,2.5500000000000007,1.6799999999999997,0.11010199999999998,1.4099999999999993,36.889999999999986,3.25
2624.0,43.28000000000003,25.47,0.01624399999999998,2.8000000000000007,2.860000000000001,0.11044600000000004,0.8300000000000001,42.12999999999997,3.280000000000001
3108.1000000000004,47.89999999999998,44.96000000000001,0.015611000000000014,2.1999999999999993,2.009999999999999,0.29893600000000004,0.9100000000000001,31.00999999999999,4.109999999999999
4016.500000000002,43.69,37.66999999999999,0.05650500000000003,2.4299999999999997,1.3000000000000007,0.43761000000000005,1.1500000000000004,34.21000000000001,5.020000000000003
3842.4000000000015,26.989999999999952,9.070000000000007,0.012419999999999987,3.9800000000000004,1.4900000000000002,0.04473800000000003,1.17,37.14999999999998,3.9499999999999957
2445.7000000000007,42.5,7.509999999999991,0.017963000000000007,1.2799999999999994,1.5,0.04005100000000006,1.5899999999999999,56.06,4.450000000000003
427.39999999999964,15.899999999999977,2.4599999999999937,0.008753999999999984,0.7199999999999998,1.0599999999999996,0.035623000000000016,0.620000000000001,63.75,3.969999999999999
575.4000000000015,21.46999999999997,7.709999999999994,0.008201999999999987,1.3900000000000006,0.6600000000000001,0.022760000000000058,1.3699999999999992,18.200000000000017,6.380000000000003
996.7000000000007,30.95999999999998,8.290000000000006,0.015681,0.8299999999999992,0.7599999999999998,0.03673199999999999,1.1400000000000006,17.840000000000003,4.490000000000002
415.10000000000036,19.590000000000032,5.480000000000004,0.008462000000000025,0.40999999999999925,0.6799999999999997,0.019993999999999984,1.0500000000000007,18.579999999999984,2.1000000000000014
1352.050000000001,44.30000000000001,16.67,0.01938999999999999,0.6600000000000001,1.1899999999999995,0.025379000000000013,1.1500000000000004,22.090000000000003,4.869999999999997
1598.9500000000007,64.25999999999999,15.460000000000008,0.031937999999999966,1.1600000000000001,0.9400000000000004,0.031735999999999986,1.3099999999999996,38.859999999999985,4.889999999999997
1916.369999999999,97.23999999999995,22.840000000000003,0.05845799999999998,2.08,1.1900000000000004,0.05868999999999999,2.13,48.94999999999999,8.209999999999997
389.40000000000146,16.129999999999995,5.689999999999998,0.04766900000000002,1.3999999999999995,0.3700000000000001,0.030362,0.8899999999999988,30.04000000000002,2.6600000000000037
465.630000000001,24.909999999999968,7.400000000000006,0.0068719999999999615,0.9299999999999997,0.2999999999999998,0.013920000000000016,0.9700000000000006,13.439999999999998,3.5899999999999963
747.3400000000001,21.110000000000014,4.920000000000002,0.0043249999999999955,0.3600000000000003,0.4400000000000004,0.012684,0.4900000000000002,8.960000000000008,1.7100000000000009
599.7700000000004,24.139999999999986,11.850000000000009,0.01211599999999996,0.6699999999999999,0.2400000000000002,0.013271000000000005,1.3499999999999996,10.099999999999994,5.259999999999998
433.22999999999956,78.21000000000004,5.159999999999997,0.006967000000000029,0.4399999999999995,0.23999999999999932,0.010803000000000035,0.2999999999999998,6.180000000000007,2.240000000000002
228.6299999999992,49.460000000000036,5.5,0.012791999999999998,0.5399999999999996,0.16000000000000014,0.006864000000000009,0.4500000000000002,16.47,1.7899999999999991
226.78999999999996,21.27000000000004,1.769999999999996,0.00853100000000001,0.29000000000000004,0.41000000000000014,0.007488999999999996,0.3200000000000003,32.31,2.529999999999994
585.9499999999998,21.78000000000003,4.420000000000002,0.013773999999999953,0.6099999999999999,0.29000000000000004,0.01485499999999998,0.5300000000000002,10.840000000000003,3.779999999999994
387.5000000000009,18.849999999999966,2.1299999999999955,0.012512999999999996,0.1200000000000001,0.3600000000000003,0.018903999999999976,0.3799999999999999,12.060000000000002,7.5
407.8099999999995,26.55000000000001,4.38000000000001,0.010194000000000009,0.31000000000000005,0.4500000000000002,0.012272999999999978,0.5900000000000007,6.410000000000011,8.790000000000006
421.5500000000002,21.930000000000007,4.060000000000002,0.00799999999999998,0.23999999999999977,0.7699999999999996,0.006510999999999989,1.1999999999999993,11.47999999999999,11.810000000000002
443.5,7.439999999999998,5.340000000000003,0.019136000000000014,0.34999999999999964,0.35999999999999943,0.009177000000000018,0.6600000000000001,7.450000000000003,12.719999999999999
790.8000000000002,12.550000000000011,9.540000000000006,0.06250300000000003,0.48,0.3899999999999997,0.019772000000000012,0.6200000000000001,9.590000000000003,1.4499999999999993
707.4899999999998,11.100000000000023,2.809999999999995,0.005047000000000024,0.33999999999999986,0.46999999999999975,0.00776899999999997,0.7299999999999995,5.530000000000001,2.3299999999999983
303.22999999999956,23.420000000000016,2.940000000000005,0.010013999999999995,0.46999999999999975,0.71,0.008055000000000007,0.6200000000000001,5.570000000000007,1.8599999999999994
966.8999999999996,21.400000000000034,3.9099999999999966,0.006624999999999992,0.41000000000000014,0.7900000000000005,0.023291000000000034,1.1000000000000005,15.61,2.379999999999999
1106.04,20.639999999999986,4.900000000000006,0.014824999999999977,0.5799999999999996,0.56,0.025859999999999994,1.1800000000000006,23.060000000000002,3.1400000000000006
